,recid,date,age,allocated_trmt,earnings,prev_earnings,education,y0hat,y1hat,ite,ite_ols,reward,reward_scaled,year,month,cost,cost_scaled,age_scaled,education_scaled,prev_earnings_scaled
3814,308562,1988-04-29,25.0,1,11146,2000,11,13640.885978502256,15169.13890147805,-4521.871011205204,1528.2529229757947,-5295.871011205204,-0.16078663585149452,1988,4,1257.0,0.0007245724359733326,-0.8492693415498161,-0.32650471306730694,-0.2890689140079013
3815,308565,1988-12-05,41.0,1,16107,5200,14,19745.207929381402,20278.765681147226,-5740.0758496072185,533.5577517658239,-6514.0758496072185,-0.197772253010644,1988,12,1257.0,0.0007245724359733326,0.8093021387421724,1.2758469907034133,0.46141585292728043
3816,308569,1988-07-01,30.0,1,26510,1350,12,13451.059213612269,14542.64782039324,19088.47253838266,1091.5886067809715,18314.47253838266,0.5560411914509575,1988,7,1257.0,0.0007245724359733326,-0.33096575395856975,0.20761252152293314,-0.44151113229161004
3817,308570,1989-08-23,25.0,1,6760,2500,12,15326.853457770065,16635.07004526588,-13542.227082402638,1308.2165874958137,-14316.227082402638,-0.43465144558755653,1989,8,1257.0,0.0007245724359733326,-0.8492693415498161,0.20761252152293314,-0.17180566917427914
3818,308572,1988-02-12,28.0,1,1240,15000,14,33544.84267659545,35115.66168736965,-49372.475908940505,1570.8190107741975,-50146.475908940505,-1.5224848082868345,1988,2,3000.0,0.001729289823325376,-0.5382871889950683,1.2758469907034133,2.7597754516662745
3819,308574,1988-05-26,35.0,0,39573,9900,14,26326.236648185226,27343.425788195884,-38521.61292917628,1017.1891400106579,-39295.61292917628,-1.1930444289969373,1988,5,1980.0,0.0011413312833947482,0.18733783363267667,1.2758469907034133,1.5636903543633285
3820,308579,1988-12-08,47.0,1,31521,900,10,9544.986367865378,10636.91427632411,32498.07867145608,1091.9279084587324,31724.07867145608,0.9631669416190635,1988,12,1257.0,0.0007245724359733326,1.431266443851668,-0.860621947657547,-0.54704805264187
3821,308580,1988-09-08,31.0,1,16878,1800,11,12935.987549336169,14284.782424013389,5248.557748201518,1348.79487467722,4474.557748201518,0.13585094609259235,1988,9,1257.0,0.0007245724359733326,-0.22730503644032043,-0.32650471306730694,-0.33597421194135013
3822,308581,1988-09-15,37.0,0,44538,4000,10,14326.079034543458,15923.919403784765,-88578.38845419094,1597.8403692413067,-89352.38845419094,-2.7128058660129257,1988,9,1257.0,0.0007245724359733326,0.3946592686691752,-0.860621947657547,0.17998406532658728
3823,308583,1988-08-26,27.0,1,29710,0,12,11903.69549383621,12988.270857420768,26231.242228415515,1084.5753635845576,25457.242228415515,0.7729010633572873,1988,8,1257.0,0.0007245724359733326,-0.6419479065133176,0.20761252152293314,-0.7581218933423898
3824,308585,1989-01-27,26.0,1,12911,300,12,12370.569449843726,13507.62811488779,239.8303748744754,1137.0586650440637,-534.1696251255246,-0.016217792468181984,1989,1,1257.0,0.0007245724359733326,-0.7456086240315668,0.20761252152293314,-0.6877639464422165
3825,308589,1988-04-08,44.0,1,15083,3000,9,11487.007645179061,13062.057801112745,4614.207159086653,1575.0501559336844,3840.2071590866526,0.116591584042726,1988,4,1257.0,0.0007245724359733326,1.1202842912969202,-1.394739182247787,-0.054542424340656995
3826,308590,1988-08-17,26.0,0,340,12800,13,29843.89576812704,31463.370607575365,89682.39738619127,1619.474839448325,88908.39738619127,2.6993259625143824,1988,8,2560.0,0.0014756606492376543,-0.7456086240315668,0.7417297561131732,2.243817174398337
3827,308591,1988-11-10,38.0,1,12568,1800,12,13450.182643430375,14353.840324038676,-1781.9456633683349,903.6576806083012,-2555.945663368335,-0.07760043697489655,1988,11,1257.0,0.0007245724359733326,0.4983199861874245,0.20761252152293314,-0.33597421194135013
3828,308596,1989-03-03,63.0,1,0,0,10,7184.8447572627065,7808.3420778610325,-11118.93525466864,623.497320598326,-11892.93525466864,-0.3610784790550695,1989,3,1257.0,0.0007245724359733326,3.0898379241436564,-0.860621947657547,-0.7581218933423898
3829,308600,1988-06-08,31.0,1,41781,4060,9,13835.356153566527,15823.55125106272,41023.830155615964,1988.1950974961928,40249.830155615964,1.2220151832668502,1988,6,1257.0,0.0007245724359733326,-0.22730503644032043,-1.394739182247787,0.19405565470662192
3830,308602,1989-07-21,68.0,1,24524,9800,12,21717.63284879436,22303.265597014994,3925.2436072995033,585.6327482206325,3151.2436072995033,0.0956741312796643,1989,7,1960.0,0.001129802684572579,3.6081415117349027,0.20761252152293314,1.540237705396604
3831,308603,1988-08-09,22.0,0,12954,0,11,11240.21942700694,12723.15369832116,-3632.3402350660363,1482.9342713142214,-4406.340235066036,-0.13377981097242012,1988,8,1257.0,0.0007245724359733326,-1.1602514941045639,-0.32650471306730694,-0.7581218933423898
3832,308605,1988-05-06,23.0,1,9269,2250,10,13085.198783769383,14939.593956743078,-6673.22394703958,1854.3951729736946,-7447.22394703958,-0.22610333264228843,1988,5,1257.0,0.0007245724359733326,-1.0565907765863147,-0.860621947657547,-0.2304372915910902
3833,308608,1988-06-10,31.0,1,19263,3500,12,16194.214008763234,17398.428939032052,4008.2160545648208,1204.2149302688176,3234.2160545648208,0.09819323732207524,1988,6,1257.0,0.0007245724359733326,-0.22730503644032043,0.20761252152293314,0.06272082049296514
3834,308617,1988-08-05,24.0,1,997,0,11,11094.263555871197,12525.313495846616,-15905.593688296773,1431.049939975419,-16679.593688296773,-0.5064050372142161,1988,8,1257.0,0.0007245724359733326,-0.9529300590680654,-0.32650471306730694,-0.7581218933423898
3835,308618,1989-04-06,27.0,1,0,4000,12,17144.55876103373,18495.52289322622,-26463.19005731109,1350.96413219249,-27237.19005731109,-0.8269416211415981,1989,4,1257.0,0.0007245724359733326,-0.6419479065133176,0.20761252152293314,0.17998406532658728
3836,308619,1988-07-05,23.0,1,9201,9000,10,21929.155547165195,24225.873541676014,-20298.163576478564,2296.7179945108182,-21072.163576478564,-0.6397667700753413,1988,7,1800.0,0.0010375738939952255,-1.0565907765863147,-0.860621947657547,1.3526165136628086
3837,308622,1988-03-28,28.0,0,3117,4020,9,14016.244364080841,16085.86581968746,34601.57316108157,2069.621455606619,33827.57316108157,1.027030619907948,1988,3,1257.0,0.0007245724359733326,-0.5382871889950683,-1.394739182247787,0.18467459511993217
3838,308623,1988-10-12,26.0,0,53103,8000,12,22431.385076960094,24089.573936942834,-89890.12972745966,1658.1888599827398,-90664.12972745966,-2.752631319841046,1988,10,1600.0,0.0009222879057735338,-0.7456086240315668,0.20761252152293314,1.1180900239955645
3839,308624,1988-09-16,28.0,1,8523,4778,10,16028.378313799707,17908.20814766713,-12233.943971111208,1879.829833867423,-13007.943971111208,-0.39493098416377953,1988,9,1257.0,0.0007245724359733326,-0.5382871889950683,-0.860621947657547,0.3624456742877033
3840,308625,1988-02-23,27.0,1,0,150,10,10038.508724619878,11650.561013782875,-15908.431035493692,1612.052289162997,-16682.43103549369,-0.5064911812138659,1988,2,1257.0,0.0007245724359733326,-0.6419479065133176,-0.860621947657547,-0.7229429198923032
3841,308627,1988-09-23,23.0,1,5064,0,11,11168.072766838897,12625.22825013306,-9913.659476917352,1457.155483294162,-10687.659476917352,-0.3244853979230158,1988,9,1257.0,0.0007245724359733326,-1.0565907765863147,-0.32650471306730694,-0.7581218933423898
3842,308628,1988-08-22,26.0,1,3132,0,11,10946.645133935794,12321.250692714877,-12444.48120771518,1374.6055587790834,-13218.48120771518,-0.4013230533670132,1988,8,1257.0,0.0007245724359733326,-0.7456086240315668,-0.32650471306730694,-0.7581218933423898
3843,308630,1988-01-27,29.0,1,45468,0,12,11756.077071900807,12781.545534471155,50180.395828553155,1025.4684625703485,49406.395828553155,1.5000154191845676,1988,1,1257.0,0.0007245724359733326,-0.434626471476819,0.20761252152293314,-0.7581218933423898
3844,308633,1988-01-12,29.0,1,0,0,8,7632.638788428327,9691.02191473005,-12515.283125052469,2058.3831263017237,-13289.283125052469,-0.403472652946839,1988,1,1257.0,0.0007245724359733326,-0.434626471476819,-1.928856416838027,-0.7581218933423898
3845,308635,1989-02-10,30.0,1,0,0,12,11682.267860933105,12693.597275823075,-18077.704936148057,1011.3294148899695,-18851.704936148057,-0.57235197200516,1989,2,1257.0,0.0007245724359733326,-0.33096575395856975,0.20761252152293314,-0.7581218933423898
3846,308637,1989-05-23,25.0,1,5674,0,12,12051.313915771614,13199.30759314771,-10168.80265909893,1147.9936773760965,-10942.80265909893,-0.33223173725730504,1989,5,1257.0,0.0007245724359733326,-0.8492693415498161,0.20761252152293314,-0.7581218933423898
3847,308643,1988-07-01,35.0,0,9300,4000,10,14495.405199082652,16126.495621721751,17138.28205731201,1631.0904226390994,16364.282057312012,0.496831938420152,1988,7,1257.0,0.0007245724359733326,0.18733783363267667,-0.860621947657547,0.17998406532658728
3848,308644,1988-02-25,39.0,0,30756,8400,9,18911.39420064359,20991.15252632166,-33273.89840165661,2079.758325678071,-34047.89840165661,-1.0337198602897997,1988,2,1680.0,0.0009684023010622106,0.6019807037056738,-1.394739182247787,1.211900619862462
3849,308646,1988-01-21,22.0,0,17062,1185,12,13822.565102246657,15128.8377895896,-8362.759047925367,1306.272687342942,-9136.759047925367,-0.2773988918524097,1988,1,1257.0,0.0007245724359733326,-1.1602514941045639,0.20761252152293314,-0.48020800308670536
3850,308650,1988-09-29,24.0,1,39717,4810,12,18427.26120554433,19901.401447954435,31273.466093627496,1474.1402424101034,30499.466093627496,0.9259867806608616,1988,9,1257.0,0.0007245724359733326,-0.9529300590680654,0.20761252152293314,0.36995052195705513
3851,308654,1988-01-21,25.0,1,30580,3000,13,17012.820937037875,18091.837212785213,19859.111724382914,1079.0162757473372,19085.111724382914,0.579438378034646,1988,1,1257.0,0.0007245724359733326,-0.8492693415498161,0.7417297561131732,-0.054542424340656995
3852,308655,1988-02-09,28.0,1,1681,0,14,13891.60542460475,14454.548938775215,-18646.32468448008,562.9435141704653,-19420.32468448008,-0.5896156961818981,1988,2,1257.0,0.0007245724359733326,-0.5382871889950683,1.2758469907034133,-0.7581218933423898
3853,308656,1988-08-10,46.0,0,64,1900,15,16117.32814065951,16011.949244722591,47810.428690245164,-105.37889593691943,47036.428690245164,1.4280614304184371,1988,8,1257.0,0.0007245724359733326,1.3276057263334187,1.8099642252936534,-0.3125215629746257
3854,308662,1988-02-26,24.0,1,2669,0,15,15217.701839343676,15641.983942487826,-19084.902782159166,424.2821031441508,-19858.902782159166,-0.6029312578212894,1988,2,1257.0,0.0007245724359733326,-0.9529300590680654,1.8099642252936534,-0.7581218933423898
3855,308663,1988-01-08,25.0,1,519,7323,12,21646.024342193472,23270.35642325377,-32589.87960843416,1624.3320810602963,-33363.87960843416,-1.01295253412405,1988,1,1464.6,0.0008442392917474485,-0.8492693415498161,0.20761252152293314,0.95931559049084
3856,308666,1989-04-13,24.0,0,0,6800,11,20022.004487376806,21865.851488593267,61605.31864751946,1843.8470012164616,60831.31864751946,1.84688468791068,1989,4,1360.0,0.0007839447199075038,-0.9529300590680654,-0.32650471306730694,0.8366582363948712
3857,308671,1988-11-30,27.0,0,18931,979,15,16274.419030183026,16670.688409012102,-7533.065988362493,396.26937882907623,-8307.065988362494,-0.2522087851534006,1988,11,1257.0,0.0007245724359733326,-0.6419479065133176,1.8099642252936534,-0.5285204599581577
3858,308672,1989-03-22,27.0,1,21881,7630,10,19838.923034279243,21925.553038128208,2019.6297314445194,2086.6300038489644,1245.6297314445194,0.037818257584409355,1989,3,1526.0,0.0008796320901315079,-0.6419479065133176,-0.860621947657547,1.031315222818684
3859,308673,1988-12-15,57.0,0,948,0,11,8677.468959117949,9178.06988442392,23571.43982820074,500.60092530597103,22797.43982820074,0.6921474575660201,1988,12,1257.0,0.0007245724359733326,2.467873619034161,-0.32650471306730694,-0.7581218933423898
3860,308675,1989-04-06,22.0,1,0,2780,8,11791.703235904515,14226.598183039901,-18959.514810271598,2434.8949471353862,-19733.514810271598,-0.5991243844791352,1989,4,1257.0,0.0007245724359733326,-1.1602514941045639,-1.928856416838027,-0.10613825206745074
3861,308679,1989-09-07,33.0,1,59124,9000,8,19129.344295751936,21601.554550251996,58899.6543084746,2472.21025450006,58125.6543084746,1.7647386790864623,1989,9,1800.0,0.0010375738939952255,-0.019983601403821886,-1.928856416838027,1.3526165136628086
3862,308682,1988-09-23,27.0,1,29223,3640,12,16672.881066985952,17993.649435663167,18207.822054455566,1320.7683686772143,17433.822054455566,0.5293039789372781,1988,9,1257.0,0.0007245724359733326,-0.6419479065133176,0.20761252152293314,0.09555452904637934
3863,308685,1988-09-22,29.0,1,4017,1600,8,9728.984095307334,11888.032423518634,-9677.659978019316,2159.0483282113,-10451.659978019316,-0.3173202752434477,1988,9,1257.0,0.0007245724359733326,-0.434626471476819,-1.928856416838027,-0.38287950987479896
3864,308686,1988-12-15,38.0,1,12641,0,12,11091.79417319149,11879.43973905121,1932.9040505704143,787.6455658597188,1158.9040505704143,0.035185200540502184,1988,12,1257.0,0.0007245724359733326,0.4983199861874245,0.20761252152293314,-0.7581218933423898
3865,308690,1989-04-26,26.0,1,73265,16800,10,31927.41128529726,34545.44014821539,60845.731539097724,2618.0288629181305,60071.731539097724,1.823823050733172,1989,4,3360.0,0.0019368046021244212,-0.7456086240315668,-0.860621947657547,3.181923133067314
3866,308694,1989-06-28,51.0,1,0,2107,8,8769.460873135182,10363.975464388739,-13991.160560883625,1594.5145912535572,-14765.160560883625,-0.4482814043938305,1989,6,1257.0,0.0007245724359733326,1.8459093139246652,-1.928856416838027,-0.2639745796135061
3867,308699,1988-07-06,26.0,1,16319,10000,16,29203.10115627019,29966.318044636115,-19760.05301635915,763.2168883659251,-20534.05301635915,-0.6234293278501248,1988,7,2000.0,0.0011528598822169174,-0.7456086240315668,2.3440814598838933,1.5871430033300529
3868,308702,1988-08-31,25.0,1,18376,1158,12,13568.543831625297,14786.692988112243,6615.862929622571,1218.1491564869466,5841.862929622571,0.17736336205549127,1988,8,1257.0,0.0007245724359733326,-0.8492693415498161,0.20761252152293314,-0.48654021830772093
3869,308703,1988-09-30,27.0,1,1593,300,12,12296.760238876024,13409.876675424463,-16657.477657278374,1113.1164365484383,-17431.477657278374,-0.5292328012718057,1988,9,1257.0,0.0007245724359733326,-0.6419479065133176,0.20761252152293314,-0.6877639464422165
3870,308705,1988-12-01,35.0,1,20035,9600,11,22860.434076500525,24602.365496666906,-5126.617736161497,1741.9314201663801,-5900.617736161497,-0.17914720227054015,1988,12,1920.0,0.0011067454869282407,0.18733783363267667,-0.32650471306730694,1.4933324074631553
3871,308707,1989-07-05,33.0,1,52916,11500,9,23435.74340861851,25826.22965224277,43128.942450597184,2390.486243624262,42354.942450597184,1.2859279793458132,1989,7,2300.0,0.0013257888645494549,-0.019983601403821886,-1.394739182247787,1.9389327378309194
3872,308712,1988-01-21,37.0,0,14997,178,12,11396.71516888669,12225.59101884654,-9917.21702944405,828.8758499598498,-10691.21702944405,-0.3245934078993582,1988,1,1257.0,0.0007245724359733326,0.3946592686691752,0.20761252152293314,-0.7163761781816204
3873,308713,1988-12-19,30.0,0,5598,8800,12,23228.215468589464,24783.865502034634,54178.13458580783,1555.6500334451703,53404.13458580783,1.621389781292725,1988,12,1760.0,0.0010145166963508871,-0.33096575395856975,0.20761252152293314,1.3057112157293598
3874,308714,1988-02-26,39.0,0,2124,0,14,13093.944016966718,13332.653840370438,32981.685120647744,238.7098234037203,32207.685120647744,0.9778495979520995,1988,2,1257.0,0.0007245724359733326,0.6019807037056738,1.2758469907034133,-0.7581218933423898
3875,308715,1988-08-31,43.0,1,35547,7000,10,17832.539694212403,19429.157578831047,25835.140736476016,1596.617884618645,25061.140736476016,0.7608751234864035,1988,8,1400.0,0.0008070019175518421,1.0166235737786709,-0.860621947657547,0.8835635343283201
3876,308716,1988-12-23,52.0,1,0,80,12,10163.282484987618,10581.076925593756,-15494.364777517329,417.79444060613787,-16268.364777517329,-0.4939198175045212,1988,12,1257.0,0.0007245724359733326,1.9495700314429145,0.20761252152293314,-0.7393597741690103
3877,308720,1988-09-01,39.0,0,0,0,12,11025.410837931184,11778.388510694671,33661.50976280857,752.9776727634871,32887.50976280857,0.9984895865301275,1988,9,1257.0,0.0007245724359733326,0.6019807037056738,0.20761252152293314,-0.7581218933423898
3878,308724,1989-01-12,26.0,1,1713,890,12,13143.596781755361,14322.188902189937,-17783.506240057483,1178.592120434576,-18557.506240057483,-0.5634198778291097,1989,1,1257.0,0.0007245724359733326,-0.7456086240315668,0.20761252152293314,-0.5493933175385424
3879,308726,1989-02-10,29.0,1,38292,10000,12,24858.23523989461,26527.18141141665,19361.253662554853,1668.9461715220386,18587.253662554853,0.5643230319993086,1989,2,2000.0,0.0011528598822169174,-0.434626471476819,0.20761252152293314,1.5871430033300529
3880,308728,1988-08-08,28.0,0,0,0,14,13908.898280649202,14446.823039023857,42053.06030608584,537.9247583746546,41279.06030608584,1.2532633864539817,1988,8,1257.0,0.0007245724359733326,-0.5382871889950683,1.2758469907034133,-0.7581218933423898
3881,308729,1989-02-24,46.0,1,0,6100,12,18493.636967926097,19462.941496058498,-28299.684452488425,969.3045281324012,-29073.684452488425,-0.8826989753022104,1989,2,1257.0,0.0007245724359733326,1.3276057263334187,0.20761252152293314,0.6724896936278003
3882,308730,1988-06-01,47.0,1,23556,92,12,10548.051129627718,11086.968160599543,19290.242753259517,538.9170309718247,18516.242753259517,0.5621670872661013,1988,6,1257.0,0.0007245724359733326,1.431266443851668,0.20761252152293314,-0.7365454562930034
3883,308733,1989-03-08,26.0,1,34525,1600,12,14073.85001168292,15288.536985784858,30143.090427567826,1214.6869741019382,29369.090427567826,0.891667723378391,1989,3,1257.0,0.0007245724359733326,-0.7456086240315668,0.20761252152293314,-0.38287950987479896
3884,308734,1988-02-29,47.0,0,0,0,12,10440.171569032495,10968.08363894673,31689.628050880798,527.912069914235,30915.628050880798,0.9386217713799622,1988,2,1257.0,0.0007245724359733326,1.431266443851668,0.20761252152293314,-0.7581218933423898
3885,308736,1989-02-15,27.0,1,23346,9000,13,24726.497415898753,26141.36238630781,-2788.889682928125,1414.8649704090567,-3562.889682928125,-0.10817201642863311,1989,2,1800.0,0.0010375738939952255,-0.6419479065133176,0.7417297561131732,1.3526165136628086
3886,308738,1988-10-03,32.0,0,25294,9600,10,22046.38870383134,24126.467955387656,-7613.357313027356,2080.0792515563153,-8387.357313027356,-0.2546464902926701,1988,10,1920.0,0.0011067454869282407,-0.12364431892207117,-0.860621947657547,1.4933324074631553
3887,308741,1989-01-19,53.0,1,0,2938,12,13834.070078432544,14410.580049306724,-21094.577554766765,576.50997087418,-21868.577554766765,-0.6639464987815592,1989,1,1257.0,0.0007245724359733326,2.053230748961164,0.20761252152293314,-0.06908306670002615
3888,308743,1988-01-28,33.0,0,20560,7230,16,25067.152527992046,25430.87298258536,13816.622644130735,363.72045459331275,13042.622644130735,0.3959838548169367,1988,1,1446.0,0.0008335176948428313,-0.019983601403821886,2.3440814598838933,0.9375046269517863
3889,308744,1988-08-25,23.0,1,14499,4000,12,17439.79560490454,18897.78613004321,-5157.043630639663,1457.99052513867,-5931.043630639663,-0.18007095536149836,1988,8,1257.0,0.0007245724359733326,-1.0565907765863147,0.20761252152293314,0.17998406532658728
3890,308749,1988-05-18,30.0,1,2349,1200,14,15316.245982828603,15900.272673747308,-19794.807137545573,584.0266909187048,-20568.807137545573,-0.6244844891665007,1988,5,1257.0,0.0007245724359733326,-0.33096575395856975,1.2758469907034133,-0.4766901057416967
3891,308751,1988-08-03,35.0,0,17250,0,8,7173.897352358228,9075.010287217105,-28173.933899833697,1901.1129348588765,-28947.933899833697,-0.8788810937346572,1988,8,1257.0,0.0007245724359733326,0.18733783363267667,-1.928856416838027,-0.7581218933423898
3892,308752,1988-01-27,25.0,0,11216,2200,10,12873.406844727131,14665.62770923368,6739.231650564261,1792.2208645065493,5965.231650564261,0.18110892941684625,1988,1,1257.0,0.0007245724359733326,-0.8492693415498161,-0.860621947657547,-0.24216361607445241
3893,308754,1988-11-14,40.0,0,3301,14000,14,31428.80519336382,32471.635748303022,84998.41220490506,1042.8305549392026,84224.41220490506,2.5571166416899556,1988,11,2800.0,0.0016140038351036843,0.705641421223923,1.2758469907034133,2.52524896199903
3894,308758,1989-03-02,65.0,0,30884,5000,17,20736.757365501562,19902.08600773938,-31122.056088499747,-834.6713577621813,-31896.056088499747,-0.9683883056346095,1989,3,1257.0,0.0007245724359733326,3.297159359180155,2.8781986944741336,0.41451055499383155
3895,308759,1989-09-20,47.0,1,27168,12000,12,26150.101076074738,27460.08911948477,870.7351575453594,1309.9880434100342,96.73515754535936,0.0029369523006458234,1989,9,2400.0,0.0013834318586603007,1.431266443851668,0.20761252152293314,2.0561959826645415
3896,308760,1988-08-16,25.0,1,5361,0,12,12051.313915771614,13199.427658108336,-10639.562483121159,1148.1137423367218,-11413.562483121159,-0.346524360366596,1988,8,1257.0,0.0007245724359733326,-0.8492693415498161,0.20761252152293314,-0.7581218933423898
3897,308766,1988-07-29,33.0,0,26541,9525,12,23937.973362242203,25476.37230100439,-6231.0880127071205,1538.3989387621878,-7005.0880127071205,-0.2126797524002547,1988,7,1905.0,0.0010980990378116138,-0.019983601403821886,0.20761252152293314,1.4757429207381119
3898,308767,1988-06-08,23.0,1,4431,6000,12,20060.2272385033,21652.04701223322,-24305.73714683538,1591.8197737299197,-25079.73714683538,-0.7614397245226202,1988,6,1257.0,0.0007245724359733326,-1.0565907765863147,0.20761252152293314,0.6490370446610758
3899,308768,1988-07-07,32.0,0,53112,8000,11,20959.640183518994,22704.71261829399,-94222.95817603546,1745.0724347749965,-94996.95817603546,-2.884179257563497,1988,7,1600.0,0.0009222879057735338,-0.12364431892207117,-0.32650471306730694,1.1180900239955645
3900,308769,1988-02-25,34.0,1,22743,5000,12,17938.110101059196,19155.64859623146,6612.311362766794,1217.5384951722626,5838.311362766794,0.17725553380862996,1988,2,1257.0,0.0007245724359733326,0.0836771161144274,0.20761252152293314,0.41451055499383155
3901,308770,1989-04-07,22.0,1,646,0,10,10211.02240693848,11952.51389946048,-15261.602865006782,1741.491492522,-16035.602865006782,-0.48685299038812324,1989,4,1257.0,0.0007245724359733326,-1.1602514941045639,-0.860621947657547,-0.7581218933423898
3902,308773,1988-08-10,23.0,0,38804,5000,11,17702.433331926935,19493.390595388766,-61192.78039985139,1790.9572634618307,-61966.78039985139,-1.8813581626061948,1988,8,1257.0,0.0007245724359733326,-1.0565907765863147,-0.32650471306730694,0.41451055499383155
3903,308774,1988-12-21,26.0,0,22452,4000,10,15150.988194976197,17038.088602438183,-19904.884018989316,1887.1004074619868,-20678.884018989316,-0.6278265062615008,1988,12,1257.0,0.0007245724359733326,-0.7456086240315668,-0.860621947657547,0.17998406532658728
3904,308778,1989-02-14,23.0,1,19662,0,9,9106.353625102658,11061.37514509643,14888.914074498196,1955.021519993772,14114.914074498196,0.4285394309207314,1989,2,1257.0,0.0007245724359733326,-1.0565907765863147,-1.394739182247787,-0.7581218933423898
3905,308780,1988-09-09,33.0,1,5280,0,11,10429.980657161881,11610.661043313736,-8339.568562565346,1180.6803861518547,-9113.568562565346,-0.2766948112362255,1988,9,1257.0,0.0007245724359733326,-0.019983601403821886,-0.32650471306730694,-0.7581218933423898
3906,308786,1988-03-14,22.0,1,3750,1280,12,13949.817794177927,15264.284850824617,-16001.07985011272,1314.4670566466903,-16775.07985011272,-0.509304069063042,1988,3,1257.0,0.0007245724359733326,-1.1602514941045639,0.20761252152293314,-0.4579279865683171
3907,308787,1989-09-27,26.0,1,44730,9675,8,20530.404448865433,23253.48176155761,35020.146889270385,2723.0773126921777,34246.146889270385,1.039738833810609,1989,9,1935.0,0.0011153919360448676,-0.7456086240315668,-1.928856416838027,1.5109218941881986
3908,308789,1988-02-19,25.0,1,28556,0,12,12051.313915771614,13190.530192395836,24246.297319430876,1139.2162766242218,23472.297319430876,0.7126366396976256,1988,2,1257.0,0.0007245724359733326,-0.8492693415498161,0.20761252152293314,-0.7581218933423898
3909,308792,1988-09-02,43.0,1,7503,8320,17,26778.041568464425,26727.846605424475,-28961.129292377947,-50.19496303995038,-29735.129292377947,-0.9027809392288514,1988,9,1664.0,0.0009591794220044752,1.0166235737786709,2.8781986944741336,1.1931385006890824
3910,308793,1989-01-25,24.0,1,33192,0,16,16248.561410211796,16383.12243831378,25412.284450804087,134.56102810198354,24638.284450804087,0.748036887910425,1989,1,1257.0,0.0007245724359733326,-0.9529300590680654,2.3440814598838933,-0.7581218933423898
3911,308794,1988-01-11,23.0,0,15708,0,10,10131.244524221238,11844.732924514785,-14931.953591003385,1713.4884002935469,-15705.953591003385,-0.4768445899445045,1988,1,1257.0,0.0007245724359733326,-1.0565907765863147,-0.860621947657547,-0.7581218933423898
3912,308797,1988-10-14,38.0,0,24096,0,9,7981.454615916751,9548.27862514951,-46531.70417115552,1566.8240092327596,-47305.70417115552,-1.4362368369948553,1988,10,1257.0,0.0007245724359733326,0.4983199861874245,-1.394739182247787,-0.7581218933423898
3913,308798,1988-09-22,23.0,0,8289,20,12,12228.704981270712,13426.484354214695,12956.970001507016,1197.7793729439836,12182.970001507016,0.36988415259309804,1988,9,1257.0,0.0007245724359733326,-1.0565907765863147,0.20761252152293314,-0.7534313635490449
3914,308800,1988-06-16,35.0,1,4947,2855,10,12992.168821320587,14555.734906057565,-12886.354352009954,1563.5660847369782,-13660.354352009954,-0.41473865510541547,1988,6,1257.0,0.0007245724359733326,0.18733783363267667,-0.860621947657547,-0.08854876534240742
3915,308801,1988-10-31,25.0,1,582,0,9,8958.735203167254,10871.808760297115,-13561.067352085907,1913.073557129861,-14335.067352085907,-0.4352234503766646,1988,10,1257.0,0.0007245724359733326,-0.8492693415498161,-1.394739182247787,-0.7581218933423898
3916,308805,1989-05-12,30.0,1,3725,0,11,10651.408290064986,11915.15561755544,-11052.868563706974,1263.7473274904532,-11826.868563706974,-0.35907264451735305,1989,5,1257.0,0.0007245724359733326,-0.33096575395856975,-0.32650471306730694,-0.7581218933423898
3917,308806,1988-05-09,31.0,1,9632,162,9,8728.134899682544,10480.39424332192,476.4171609949824,1752.2593436393763,-297.5828390050176,-0.009034839305851005,1988,5,1257.0,0.0007245724359733326,-0.22730503644032043,-1.394739182247787,-0.7201286020162962
3918,308807,1989-04-18,32.0,1,0,0,8,7411.211155525221,9386.636584964694,-12140.49650487153,1975.4254294394723,-12914.49650487153,-0.3920938486493885,1989,4,1257.0,0.0007245724359733326,-0.12364431892207117,-1.928856416838027,-0.7581218933423898
3919,308808,1989-05-04,27.0,0,14219,5300,8,14725.334622010447,17169.13166536331,3955.099379534855,2443.7970433528644,3181.099379534855,0.09658057502958076,1989,5,1257.0,0.0007245724359733326,-0.6419479065133176,-1.928856416838027,0.4848685018940048
3920,308809,1988-08-03,42.0,1,43609,8400,11,20771.510619567358,22229.233339004415,33609.294203924626,1457.722719437057,32835.294203924626,0.9969042828030746,1988,8,1680.0,0.0009684023010622106,0.9129628562604216,-0.32650471306730694,1.211900619862462
3921,308810,1988-09-29,44.0,1,1374,96,12,10774.71962579802,11408.633072411081,-14456.486166438855,633.9134466130618,-15230.486166438855,-0.46240904053422777,1988,9,1257.0,0.0007245724359733326,1.1202842912969202,0.20761252152293314,-0.7356073503343343
3922,308811,1989-03-23,28.0,1,930,12000,11,26521.616513592948,28633.607163136367,-39549.5728374298,2111.990649543419,-40323.5728374298,-1.2242540666728898,1989,3,2400.0,0.0013834318586603007,-0.5382871889950683,-0.32650471306730694,2.0561959826645415
3923,308815,1988-08-24,22.0,0,939,0,12,12283.871139802843,13500.286363159044,35078.469114101055,1216.4152233562017,34304.469114101055,1.0415095405189214,1988,8,1257.0,0.0007245724359733326,-1.1602514941045639,0.20761252152293314,-0.7581218933423898
